"Particule detection","Bounding rectangle","Area","Perimeter","Centroid","Fit Elipse","Shape","Feret’s diameter"
51,69,48,49,51,50,56,152
51,48,48,48,51,51,56,152
51,47,49,47,51,51,56,152
51,48,48,48,51,51,56,152
51,47,48,55,51,53,56,152
51,49,48,50,51,52,55,152
51,46,48,50,51,55,57,152
51,47,49,47,51,54,55,152
51,47,48,50,51,51,57,152
51,47,53,49,51,71,56,152
51,48,48,48,51,55,57,152
51,48,47,47,51,56,55,152
51,47,47,49,51,54,57,152
51,47,47,49,51,51,55,152
51,47,48,48,51,52,55,152
51,47,47,49,51,51,56,152
51,47,47,48,51,50,56,152
51,47,47,50,51,52,56,152
51,48,46,49,51,54,55,152
51,48,47,49,51,54,55,152
51,47,53,48,51,54,56,152
51,47,49,47,51,57,56,152
51,48,51,55,51,56,71,152
51,47,49,48,51,52,57,152
51,49,49,48,51,52,56,152
51,46,48,49,51,52,56,152
51,47,49,49,51,51,55,152
51,46,48,48,51,51,55,152
51,48,48,49,51,51,57,152
51,48,48,47,51,52,58,152
51,56,49,46,51,49,57,152
51,48,47,48,51,51,56,152
51,47,52,49,51,50,56,152
51,47,48,50,51,50,57,152
51,69,48,49,51,51,56,152
51,47,47,49,51,50,56,152
51,46,48,48,51,50,55,152
51,48,47,49,51,50,56,152
51,48,47,51,51,51,55,152
51,47,47,47,51,52,57,152
51,47,48,50,51,50,55,152
51,47,48,49,51,69,58,152
51,46,47,51,51,55,59,152
51,47,53,58,51,53,58,152
51,47,50,49,51,62,57,152
51,47,47,47,51,54,55,152
51,47,47,49,51,58,57,152
51,46,49,48,51,54,54,152
51,47,46,51,51,54,55,152
51,49,48,48,51,53,55,152
51,49,50,49,51,51,56,152
51,47,48,49,51,50,55,152
51,47,48,51,51,50,73,152
51,47,53,50,51,50,59,152
51,48,48,48,51,49,61,152
51,48,48,47,51,50,57,152
51,48,48,48,51,49,56,152
51,47,50,47,51,51,56,152
51,47,48,49,51,53,56,152
51,49,47,47,51,50,56,152
51,49,49,47,51,50,56,152
51,47,49,47,51,51,56,152
51,48,47,47,51,50,56,152
51,47,48,50,51,52,57,152
51,47,51,55,51,51,56,152
51,47,47,53,51,54,56,152
51,48,48,48,51,51,56,152
51,48,46,49,51,52,56,152
51,70,48,48,51,52,56,152
51,48,48,52,51,50,56,152
51,49,48,47,51,50,57,152
51,47,46,50,51,51,55,152
51,48,48,48,51,52,57,152
51,47,52,48,51,70,57,152
51,46,48,49,51,52,58,152
51,46,47,48,51,50,56,152
51,48,46,47,51,49,57,152
51,47,46,48,51,50,56,152
51,47,47,47,51,49,56,152
51,47,47,47,51,50,56,152
51,47,47,47,51,49,56,152
51,48,47,51,51,50,57,152
51,46,47,48,51,50,56,152
51,47,47,55,51,51,59,152
51,47,47,51,51,52,56,152
51,48,51,52,51,51,57,152
51,48,48,49,51,50,56,152
51,48,47,49,51,50,56,152
51,48,46,48,51,51,55,152
51,46,48,51,51,51,58,152
51,49,47,48,51,50,58,152
51,47,47,48,51,49,55,152
51,47,47,49,51,51,56,152
51,48,46,48,51,50,55,152
51,47,48,52,52,50,56,152
51,48,47,50,52,50,55,152
51,46,48,50,52,50,56,152
51,47,48,49,52,50,57,152
51,47,54,46,52,50,57,152
51,46,50,48,52,50,58,152
51,48,48,48,52,51,57,152
51,49,48,46,52,50,56,152
51,69,48,54,52,52,57,152
51,46,48,49,52,51,57,152
51,46,48,49,52,50,57,152
51,47,48,51,52,69,58,152
51,47,48,49,52,50,56,152
51,46,48,48,52,49,57,152
51,46,48,51,52,50,56,152
51,46,47,54,52,50,55,152
51,46,49,50,52,49,55,152
51,46,47,48,52,52,74,152
51,47,48,47,52,51,56,152
51,46,47,48,52,50,56,152
51,48,53,52,52,50,56,152
51,47,47,48,52,51,57,152
51,46,47,49,52,50,58,152
51,47,48,49,52,51,56,152
51,47,46,49,52,52,56,152
51,46,47,56,52,51,56,152
51,47,47,48,52,52,56,152
51,48,47,49,52,51,56,152
51,49,48,47,52,51,57,152
51,49,47,49,52,51,57,152
51,49,48,48,52,49,56,152
51,47,49,48,52,50,55,152
51,46,47,48,52,51,56,152
51,46,53,49,52,52,56,152
51,49,49,48,52,52,57,152
51,47,54,47,52,50,56,152
51,49,51,47,52,51,55,152
51,48,48,49,52,50,56,152
51,46,48,48,52,51,55,152
51,49,48,48,52,49,55,152
51,48,48,52,52,51,57,152
51,48,48,49,52,50,55,152
51,70,47,49,52,52,55,152
51,47,48,50,52,71,55,152
51,49,48,48,52,52,55,152
51,48,47,51,52,50,54,152
51,49,48,48,52,51,55,152
51,47,48,49,52,52,71,152
51,47,48,50,52,51,56,152
51,47,54,48,52,50,57,152
51,47,47,50,52,50,57,152
51,47,48,50,52,52,56,152
51,46,47,48,52,50,56,152
51,47,48,48,52,52,57,152
51,46,46,50,52,49,56,152
52,47,47,48,52,51,56,152
52,47,48,49,52,51,56,152
52,47,49,48,52,51,59,152
52,46,47,47,52,49,57,152
52,48,48,56,52,49,56,152
52,47,55,51,52,50,56,152
52,47,47,49,52,49,57,152
52,48,48,47,52,50,57,152
52,46,53,49,52,51,58,152
52,46,49,47,52,50,55,152
52,46,48,48,52,51,55,152
52,47,48,50,52,49,56,152
52,47,47,50,52,50,56,152
52,47,48,48,52,50,56,152
52,48,48,49,52,51,56,152
52,47,47,49,52,55,56,152
52,47,47,50,52,51,55,152
52,46,47,49,52,49,56,152
52,48,47,51,52,50,59,152
52,48,47,47,52,49,60,152
52,48,47,53,52,70,57,152
52,70,53,49,52,51,56,152
52,49,48,48,52,49,71,152
52,47,47,49,52,49,55,152
52,48,47,47,52,49,57,152
52,48,49,51,52,49,56,152
52,48,48,49,52,49,56,152
52,47,48,49,52,49,56,152
52,49,48,49,52,51,55,152
52,48,46,49,52,49,56,152
52,47,48,49,52,51,57,152
52,46,47,51,52,49,56,152
52,47,48,47,52,50,57,152
52,48,47,48,52,51,57,152
52,48,54,47,52,51,56,152
52,56,47,54,52,50,56,152
52,49,47,50,52,50,59,152
52,48,47,50,52,51,55,152
52,47,48,49,52,50,58,152
52,52,47,47,52,51,56,152
52,49,47,46,52,50,56,152
52,49,48,47,52,50,55,152
52,48,48,48,52,51,56,152
52,49,47,47,52,51,56,152
52,46,48,49,52,50,55,152
52,47,47,50,52,50,56,152
52,49,47,49,52,50,55,152
52,46,47,49,52,50,55,152
52,47,48,49,52,52,55,152
52,46,53,51,52,49,55,152
52,46,49,53,52,51,55,152
52,48,48,51,52,52,73,153
52,47,48,50,52,69,55,153
52,47,48,47,52,50,56,153
52,46,50,49,52,50,56,153
52,69,48,48,52,49,56,153
52,49,49,48,52,50,56,153
52,47,50,48,52,50,55,153
52,47,48,49,52,49,56,153
52,46,49,47,52,50,54,153
52,46,49,48,52,50,55,153
52,46,48,48,52,50,54,153
52,47,49,49,52,50,58,153
52,47,55,51,52,51,56,153
52,47,49,55,52,49,56,153
52,46,48,48,52,51,58,153
52,48,50,50,52,51,56,153
52,46,49,47,52,51,58,153
52,48,49,52,52,52,58,153
52,47,49,50,52,51,56,153
52,48,48,49,52,51,56,153
52,47,48,50,52,50,57,153
52,48,47,50,52,51,57,153
52,47,48,48,52,51,56,153
52,48,47,49,52,53,56,153
52,48,47,51,52,53,57,153
52,49,55,48,52,56,55,153
52,47,52,47,52,52,59,153
52,47,50,56,52,51,57,153
52,47,48,47,52,49,57,153
52,47,48,49,52,51,56,153
52,49,48,47,52,51,70,153
52,46,48,49,52,52,57,153
52,49,49,49,52,53,55,153
52,47,50,50,52,68,57,153
52,46,50,47,52,51,55,153
52,45,47,50,52,51,56,153
52,46,50,49,52,51,56,153
52,47,48,46,52,51,55,153
52,70,47,48,52,49,56,153
52,47,46,47,52,50,55,153
52,48,48,52,52,50,56,153
52,53,54,52,52,52,56,153
52,46,48,50,52,50,55,153
52,47,48,47,52,51,56,153
52,47,47,47,52,51,55,153
52,49,48,48,52,50,55,153
52,47,48,49,52,49,56,153
52,48,49,48,52,51,56,153
52,47,51,49,52,53,55,153
52,48,50,49,52,51,56,153
52,47,50,48,52,50,56,153
52,46,48,49,52,52,58,153
52,46,49,52,52,51,55,153
52,47,48,48,52,51,59,153
52,49,48,48,52,50,57,153
52,47,47,49,52,50,55,153
52,47,48,52,52,50,58,153
52,47,48,48,52,51,56,153
52,47,55,51,52,51,56,153
52,46,48,48,52,51,55,153
52,49,47,50,52,49,71,153
52,47,48,48,52,51,55,153
52,48,48,49,52,51,55,153
52,48,48,47,52,52,56,153
52,47,48,47,52,52,56,153
52,48,48,54,52,69,56,153
52,47,49,47,52,50,56,153
52,49,48,48,52,52,56,153
52,48,48,49,52,52,57,153
52,46,48,50,52,50,55,153
52,49,48,47,52,50,56,153
52,47,48,48,52,50,55,153
52,69,48,48,52,50,56,153
52,47,54,47,52,51,54,153
52,48,48,46,52,49,56,153
52,49,48,47,52,50,54,153
52,48,50,49,52,49,57,153
52,49,50,50,52,49,57,153
52,48,48,47,52,49,55,153
52,49,49,54,52,49,56,153
52,47,49,47,52,50,57,153
52,47,49,47,52,51,55,153
52,46,49,52,52,50,54,153
52,47,49,50,52,50,55,153
52,46,49,49,52,52,55,153
52,47,50,51,52,51,57,153
52,47,49,49,52,52,56,153
52,48,48,49,52,50,56,153
52,49,52,49,52,50,58,153
52,48,47,48,52,50,72,153
52,48,47,52,52,50,61,153
52,47,48,48,52,50,58,153
52,48,47,49,52,50,56,153
52,47,47,51,52,49,55,153
52,47,47,48,52,49,56,153
52,47,48,55,52,50,55,153
52,48,48,49,52,50,55,153
52,47,47,49,52,69,55,153
52,47,48,49,52,53,55,153
52,48,47,48,52,50,55,153
52,47,48,50,52,49,55,153
52,47,49,47,52,50,56,153
52,47,54,50,52,50,55,153
52,47,48,47,52,50,55,153
52,46,48,60,52,50,55,153
52,46,48,48,52,49,58,153
52,47,48,50,52,51,59,153
52,71,47,49,52,51,57,153
52,48,48,49,52,51,57,153
52,47,47,47,52,50,57,153
52,46,47,47,52,49,56,153
52,46,48,47,52,50,58,153
52,46,47,48,52,51,57,153
52,50,47,53,52,51,55,153
52,46,47,48,52,49,57,153
52,47,48,49,52,52,58,153
52,47,52,49,52,51,58,153
52,46,47,47,52,51,55,153
52,46,48,49,52,51,55,153
52,48,48,47,52,51,70,153
52,46,47,48,52,49,55,153
52,46,47,47,52,49,60,153
52,47,47,47,52,51,57,153
52,47,47,48,52,49,58,153
52,47,46,47,52,50,61,153
52,46,48,50,52,50,58,153
52,47,47,47,52,51,57,153
52,47,48,49,52,49,58,153
52,47,47,48,52,50,56,153
52,48,53,49,52,71,56,153
52,48,47,48,52,51,55,153
52,48,48,54,52,50,63,153
52,48,47,48,52,51,57,153
52,49,48,48,52,50,61,153
52,49,47,47,52,50,58,153
52,47,47,47,52,51,55,153
52,47,50,50,52,54,55,153
52,52,51,51,52,50,57,153
52,48,48,51,52,51,61,153
52,47,46,48,52,50,56,153
52,46,48,48,52,49,58,153
52,69,48,47,52,50,59,153
52,47,47,48,52,48,58,153
52,47,46,49,52,49,57,153
52,47,48,49,52,50,55,153
52,46,47,48,52,49,59,153
52,50,48,48,52,49,56,153
52,51,47,48,52,50,57,153
52,47,48,56,52,49,72,153
52,48,47,49,52,49,57,153
52,48,48,48,52,49,59,153
52,47,46,49,52,50,57,153
52,46,49,48,52,51,56,153
52,48,47,48,52,50,57,153
52,49,53,48,52,50,57,153
52,47,48,48,52,51,57,153
52,46,48,47,52,50,56,153
52,47,48,48,52,49,57,153
52,47,48,49,52,49,56,153
52,47,48,49,52,50,56,153
52,47,49,48,52,49,55,153
52,47,48,47,52,70,55,153
52,46,49,48,52,53,57,153
52,47,48,47,52,51,57,153
52,48,47,48,52,50,55,153
52,46,53,54,52,49,57,153
52,50,47,58,52,49,56,153
52,46,49,68,52,50,58,153
52,47,48,65,52,50,55,153
52,54,47,59,52,49,55,153
52,47,47,65,52,51,57,153
52,49,47,61,52,50,57,153
52,48,48,57,52,51,58,153
52,48,47,47,52,54,55,153
52,46,47,47,52,53,56,153
52,72,47,46,52,54,57,153
52,47,52,48,52,54,59,153
52,49,47,50,52,51,58,153
52,48,48,48,52,50,71,153
52,47,47,48,52,50,55,153
52,46,48,54,52,50,56,153
52,47,47,49,52,50,57,153
52,47,47,48,52,50,56,153
52,48,49,49,52,49,55,153
52,51,49,48,52,51,56,153
52,48,47,48,52,50,56,153
52,48,47,48,52,49,55,153
52,48,53,64,52,50,55,153
52,48,48,65,52,49,56,153
52,48,48,64,52,49,55,153
52,48,47,59,52,52,56,153
52,48,47,60,52,52,55,153
52,49,47,58,52,53,55,153
52,49,48,54,52,70,58,153
52,48,47,47,52,51,56,153
52,48,46,52,52,50,56,153
52,48,48,48,52,51,56,153
52,49,48,47,52,51,55,153
52,48,47,48,52,50,57,153
52,48,47,48,52,50,55,153
52,47,53,48,52,51,56,153
52,48,48,47,52,50,55,153
52,50,47,48,52,51,59,153
52,48,48,47,52,50,57,153
52,47,47,49,52,51,57,153
52,48,47,47,52,50,56,153
52,48,47,48,52,49,58,153
52,48,47,49,52,50,55,153
52,70,46,49,52,51,74,153
52,48,48,58,52,51,58,153
52,47,47,71,52,49,56,153
52,48,48,70,52,51,59,153
52,49,47,66,52,50,59,153
52,50,48,58,52,49,55,153
52,48,54,64,52,57,62,153
52,47,48,59,52,52,56,153
52,49,49,47,52,50,56,153
52,50,47,47,52,51,61,153
52,49,47,49,52,50,60,153
52,49,47,50,52,50,57,153
52,48,48,48,52,50,58,153
52,50,49,54,52,49,56,153
52,49,48,47,52,49,62,153
52,47,49,47,52,50,57,153
52,47,50,55,52,49,55,153
52,46,47,46,52,71,59,153
52,46,50,48,52,50,56,153
52,46,49,47,52,49,58,153
52,49,56,47,52,50,58,153
52,48,50,47,52,49,59,153
52,48,49,48,52,51,57,153
52,47,47,70,52,50,56,153
52,47,49,71,52,50,55,153
52,46,47,67,52,50,56,153
52,48,48,63,52,49,56,153
52,47,49,65,52,51,56,153
52,47,48,47,52,50,55,153
52,48,49,50,52,50,71,153
52,47,49,52,52,50,58,153
52,47,46,49,52,51,55,153
52,50,47,50,52,50,55,153
52,47,53,51,52,50,54,153
52,67,48,48,52,50,57,153
52,47,53,50,52,50,56,153
52,50,48,65,52,50,54,153
52,47,114,60,52,50,56,153
52,46,47,66,52,50,55,153
52,47,48,63,52,50,56,153
52,47,51,64,52,50,56,153
52,48,48,62,52,51,54,153
52,49,49,48,52,50,56,153
52,49,53,53,52,51,57,153
52,48,50,49,52,50,57,153
52,48,47,50,52,50,55,153
52,50,50,47,52,50,55,153
52,48,49,48,52,50,55,153
52,47,48,50,52,51,56,153
52,49,50,63,52,68,55,153
52,51,48,68,52,51,56,153
52,53,53,65,52,49,57,153
52,50,54,64,52,50,58,153
52,49,48,66,52,49,55,153
52,47,48,54,52,51,55,153
52,47,50,56,52,53,55,153
52,47,48,49,52,50,58,153
52,48,48,52,52,49,55,153
52,47,48,49,52,51,56,153
52,46,47,48,52,50,68,153
52,47,48,47,52,49,58,153
52,47,48,47,52,52,58,153
52,48,47,48,52,50,57,153
52,48,47,48,52,50,56,153
52,47,47,49,52,49,60,153
52,49,47,48,52,50,56,153
52,48,48,48,52,51,55,153
52,49,46,54,52,52,56,153
52,73,53,49,52,53,55,153
52,47,47,50,52,52,56,153
52,47,47,49,52,51,56,153
52,48,48,47,52,52,55,153
52,47,48,49,52,52,61,153
52,49,49,49,52,51,56,153
52,47,48,48,52,51,55,153
52,47,47,50,52,50,56,153
52,47,49,48,52,52,55,153
52,48,48,47,52,50,56,153
52,48,47,50,52,50,57,153
52,48,48,52,52,51,57,153
52,47,46,48,52,52,57,153
52,47,47,51,52,51,57,153
52,47,53,62,52,51,59,153
52,48,48,65,52,50,57,153
52,48,47,66,52,50,56,153
52,51,47,57,52,49,57,153
52,61,47,63,52,51,57,153
52,49,48,54,52,51,57,153
52,49,47,50,52,51,58,153
52,47,47,47,52,51,71,153
52,47,48,55,52,50,56,153
52,49,47,48,52,50,57,153
52,47,48,50,52,50,57,153
52,47,47,47,52,50,57,153
52,49,50,47,52,52,56,153
52,48,48,48,52,50,57,153
52,47,54,48,52,50,57,153
52,47,49,48,52,52,59,153
52,48,47,47,52,51,57,153
52,48,47,50,52,51,56,153
52,47,47,48,52,51,56,153
52,46,47,52,52,51,56,153
52,67,47,49,52,50,56,153
52,48,48,50,52,51,56,153
52,47,47,61,52,52,58,153
52,47,48,65,52,51,57,153
52,47,48,54,52,50,57,153
52,49,48,61,52,50,56,153
52,48,48,66,52,50,56,153
52,48,55,63,52,51,56,153
52,47,47,60,52,49,56,153
52,47,48,51,52,50,57,153
52,47,47,47,52,49,55,153
52,48,48,49,52,49,56,153
52,48,48,46,52,72,56,153
52,49,47,48,52,49,55,153
52,47,48,47,52,49,56,153
52,46,47,51,52,54,55,153
52,47,48,49,52,51,56,153
52,47,47,50,52,52,57,153
52,47,48,47,52,51,57,153
52,48,47,48,52,55,57,153
52,47,51,48,52,50,57,153
52,47,48,66,52,51,55,153
52,47,47,65,52,50,54,153
52,47,48,63,52,49,54,153
52,48,48,61,52,50,56,153
52,47,48,58,52,50,57,153
52,47,49,63,52,51,56,153
52,47,48,47,52,50,56,153
52,47,49,49,52,50,57,153
52,47,48,47,52,51,56,153
52,48,46,47,52,49,57,153
52,47,47,47,52,50,57,153
52,48,54,47,52,50,58,153
52,50,50,47,52,54,57,153
52,86,50,47,52,50,59,153
52,49,49,51,52,50,56,153
52,47,49,50,52,51,60,153
52,49,48,52,52,51,57,153
52,49,48,50,52,51,59,153
52,48,50,48,52,50,56,153
52,47,49,48,52,53,56,153
52,48,50,47,52,49,56,153
52,48,49,48,52,54,56,153
52,47,50,50,52,51,57,153
52,48,46,48,52,69,56,153
52,49,46,49,52,50,56,153
52,48,53,48,52,49,72,153
52,48,48,48,52,49,62,153
52,48,46,49,52,50,59,153
52,47,47,55,52,50,59,153
52,56,47,50,52,50,57,153
52,46,49,53,52,50,61,153
52,46,48,50,52,51,58,153
52,47,49,50,52,50,58,153
52,51,48,48,52,50,59,153
52,50,48,48,52,49,59,153
52,47,48,49,52,51,58,153
52,48,49,47,52,49,59,153
52,47,48,48,52,50,58,153
52,49,47,46,52,49,58,153
52,53,54,47,52,51,56,154
52,47,48,47,52,50,56,154
52,47,48,52,52,50,57,154
52,49,48,47,52,49,57,154
52,49,50,47,52,50,56,154
52,49,47,47,52,51,56,154
52,49,48,47,52,50,57,154
52,47,48,49,52,50,56,154
52,86,47,47,52,50,57,154
52,54,47,49,52,49,59,154
52,49,47,48,52,49,58,154
52,48,47,47,52,49,58,154
52,47,48,47,52,49,59,154
52,51,53,48,52,48,58,154
52,47,47,53,52,50,58,154
52,46,47,50,52,49,58,154
52,47,48,49,52,72,73,154
52,47,50,50,52,53,57,154
52,46,49,48,52,51,57,154
52,49,47,48,52,52,59,154
52,46,47,47,52,51,57,154
52,47,48,47,52,50,57,154
52,47,48,47,52,50,58,154
52,47,48,50,52,48,57,154
52,47,47,49,52,50,60,154
52,48,48,48,52,49,56,154
52,47,53,47,52,52,56,154
52,50,47,48,52,54,56,154
52,48,47,48,52,54,60,154
52,47,48,54,52,51,58,154
52,47,48,48,52,50,58,154
52,47,47,49,52,51,56,154
52,47,47,47,52,50,56,154
52,47,47,47,52,50,57,154
52,48,47,49,52,51,57,154
52,47,47,47,52,52,57,154
52,47,47,49,52,50,56,154
52,48,49,47,52,51,56,154
52,47,53,48,52,50,57,154
52,47,48,47,52,49,55,154
52,48,48,48,52,50,55,154
52,47,46,50,52,49,56,154
52,68,48,51,52,50,56,154
52,47,46,47,52,49,55,154
52,47,47,47,52,50,57,154
52,47,48,56,52,50,57,154
52,47,48,51,52,50,71,154
52,48,46,48,52,69,57,154
52,46,47,48,52,49,57,154
52,47,47,48,52,51,56,154
52,48,54,49,52,50,57,154
52,48,48,49,52,49,56,154
52,49,48,48,52,50,55,154
52,47,48,49,52,50,56,154
52,47,47,49,52,50,55,154
52,48,48,50,52,49,56,154
52,47,46,48,52,50,55,154
52,48,48,48,52,49,55,154
52,47,46,49,52,50,57,154
52,49,49,48,52,51,58,154
52,48,47,50,52,50,57,154
52,47,53,47,52,50,56,154
52,47,48,54,52,51,56,154
52,48,48,49,52,50,58,154
52,48,47,48,52,50,55,154
52,48,49,49,52,50,56,154
52,48,49,47,52,50,57,154
52,48,48,49,52,51,55,154
52,49,48,47,52,51,55,154
52,47,47,51,52,51,55,154
52,48,48,48,52,51,55,154
52,47,49,49,52,52,57,154
52,47,52,48,52,51,59,154
52,48,47,47,52,51,57,154
52,50,47,48,52,49,58,154
52,49,47,48,52,49,56,154
52,73,48,47,52,51,71,154
52,48,47,48,52,51,57,154
52,49,50,49,52,50,55,154
52,47,47,48,52,70,55,154
52,49,47,58,52,50,56,154
52,51,50,51,52,50,57,154
52,49,55,49,52,49,57,154
52,47,47,48,52,51,57,154
52,48,47,47,52,49,55,154
52,49,46,51,52,53,57,154
52,48,50,51,52,50,59,154
52,47,49,47,52,51,56,154
52,49,46,50,52,51,55,154
52,49,48,48,52,50,56,154
52,50,47,51,52,50,57,154
52,48,48,47,52,51,57,154
52,47,47,47,52,51,57,154
52,48,46,47,52,51,57,154
52,50,53,50,52,50,55,154
52,56,47,48,52,50,56,154
52,51,48,48,52,52,55,154
52,49,48,49,52,52,55,154
52,48,48,53,52,51,58,154
52,47,49,54,52,58,56,154
52,47,49,49,52,54,58,154
52,48,49,47,52,52,56,154
52,47,48,47,52,52,55,154
52,47,47,49,52,54,63,154
52,47,48,48,52,50,56,154
52,47,50,47,52,51,70,154
52,48,47,50,52,50,55,154
52,47,48,50,52,49,56,154
52,46,53,50,52,52,57,154
52,47,49,49,52,50,56,154
52,80,47,49,52,50,56,154
52,55,48,50,52,69,56,154
52,50,48,50,52,51,56,154
52,49,47,50,52,52,56,154
52,50,48,49,52,53,56,154
52,50,47,51,52,51,56,154
52,53,48,49,52,50,55,154
52,50,48,47,52,52,56,154
52,48,48,49,52,49,56,154
52,49,46,56,52,51,57,154
52,50,49,49,52,52,55,154
52,58,47,48,52,49,56,154
52,60,55,49,52,50,56,154
52,50,47,49,52,51,55,154
52,54,47,48,52,54,55,154
52,55,46,51,52,49,56,154
52,49,47,47,52,49,55,154
52,49,47,49,52,52,56,154
52,57,46,48,52,52,55,154
52,49,47,50,52,51,56,154
52,51,47,47,52,51,58,154
52,52,47,50,52,50,56,154
52,58,46,50,52,49,55,154
52,50,47,50,52,49,56,154
52,51,46,49,52,49,57,154
52,50,52,48,52,49,70,154
52,55,48,50,52,49,57,154
52,54,49,57,52,51,56,154
52,54,47,50,52,49,55,154
52,59,48,51,52,50,56,154
52,49,48,50,52,49,55,154
52,51,48,49,52,49,56,154
52,50,49,49,52,49,54,154
52,48,48,50,52,71,55,154
52,70,49,49,52,51,58,154
52,47,48,50,52,55,58,154
52,47,48,49,52,57,58,154
52,51,48,48,52,52,57,154
52,50,53,51,52,49,57,154
52,48,49,48,52,51,57,154
52,46,47,48,52,52,57,154
52,47,47,49,52,50,59,154
52,47,47,48,52,52,57,154
52,46,47,49,52,50,55,154
52,46,48,53,52,50,56,154
52,48,46,48,52,50,55,154
52,46,49,49,52,51,57,154
52,46,46,47,52,50,57,154
52,48,49,48,52,49,55,154
52,48,48,50,52,51,55,154
52,48,51,50,52,49,55,154
52,48,47,48,52,49,55,154
52,48,47,48,52,49,55,154
52,47,48,48,52,50,54,154
52,47,47,50,52,51,55,154
53,46,47,46,52,51,70,154
53,47,47,49,52,50,57,154
53,46,47,47,52,56,55,154
53,48,47,47,52,51,55,154
53,48,48,47,52,49,56,154
53,48,47,47,52,50,55,154
53,48,54,55,52,51,56,154
53,47,47,48,52,51,55,154
53,47,48,49,52,52,55,154
53,47,48,49,52,52,56,154
53,47,48,49,52,73,55,154
53,51,48,50,52,50,56,154
53,46,47,49,52,50,57,154
53,71,48,47,52,51,55,154
53,47,47,47,52,49,55,154
53,47,49,47,52,50,55,154
53,47,48,47,52,48,56,154
53,46,55,50,53,50,55,154
53,47,49,49,53,50,55,154
53,47,49,47,53,51,56,154
53,47,49,48,53,49,58,154
53,47,49,47,53,52,56,154
53,47,50,49,53,53,55,154
53,46,49,53,53,52,57,154
53,48,47,51,53,50,57,154
53,47,48,49,53,55,58,154
53,48,50,50,53,51,57,154
53,48,47,50,53,49,57,154
53,48,53,50,53,51,57,154
53,47,48,50,53,50,56,154
53,46,48,48,53,49,72,154
53,48,47,50,53,52,58,154
53,49,47,48,53,50,59,154
53,45,48,48,53,51,58,154
53,47,47,47,53,50,55,154
53,52,50,47,53,51,56,154
53,53,47,48,53,51,57,154
53,49,47,49,53,50,57,154
53,48,55,53,53,51,56,154
53,49,52,48,53,50,56,154
53,47,48,48,53,50,58,154
53,46,47,47,53,49,57,154
53,47,47,48,53,69,55,154
53,47,47,47,53,50,55,154
53,47,47,47,53,49,55,154
53,46,48,48,53,54,55,154
53,47,48,47,53,50,55,154
53,67,48,48,53,53,54,154
53,48,53,47,53,50,55,154
53,46,47,48,53,49,56,154
53,48,47,47,53,49,55,154
53,47,47,47,53,50,57,154
53,48,47,47,53,50,57,154
53,47,48,54,53,50,57,154
53,47,50,48,53,49,55,154
53,47,49,47,53,50,57,154
53,47,51,47,53,49,56,154
53,48,49,49,53,49,56,154
53,47,52,47,53,50,56,154
53,48,49,47,53,50,72,154
53,47,49,47,53,50,55,154
53,47,48,48,53,51,54,154
53,47,48,48,53,50,55,154
53,47,49,47,53,50,56,154
53,46,49,48,53,50,55,154
53,47,47,47,53,51,56,154
53,50,46,48,53,49,55,154
53,47,53,52,53,49,55,154
53,46,48,49,53,50,56,154
53,47,48,50,53,49,55,154
53,46,48,49,53,49,55,154
53,49,46,48,53,49,55,154
53,47,48,49,53,50,55,154
53,48,47,47,53,49,57,154
53,47,49,47,53,68,57,154
53,47,48,47,53,50,59,154
53,47,48,47,53,51,56,154
53,46,49,47,53,51,57,154
53,49,51,47,53,49,57,154
53,49,49,47,53,50,56,154
53,73,49,48,53,50,56,154
53,53,47,54,53,49,57,154
53,51,48,48,53,50,56,154
53,48,50,47,53,49,56,154
53,49,47,50,53,49,56,154
53,47,47,48,53,50,56,154
53,49,48,50,53,50,56,154
53,48,49,49,53,51,56,154
53,47,51,48,53,49,57,154
53,47,48,50,53,51,70,154
53,47,47,47,53,50,56,154
53,47,46,49,53,51,55,154
53,48,46,47,53,51,56,154
53,53,47,48,53,51,55,154
53,48,46,49,53,50,56,154
53,51,47,48,53,52,56,154
53,50,47,47,53,51,56,154
53,46,48,47,53,53,56,154
53,48,48,48,53,51,56,154
53,48,48,47,53,51,55,154
53,47,47,47,53,50,55,154
53,48,47,49,53,50,58,154
53,48,48,47,53,51,55,154
53,46,49,47,53,50,56,154
53,48,49,48,53,51,55,154
53,48,47,48,53,50,55,154
53,48,47,48,53,70,55,154
53,47,48,48,53,50,55,154
53,48,52,48,53,50,55,154
53,46,47,48,53,54,55,154
53,46,49,47,53,53,56,155
53,48,46,48,53,54,55,155
53,46,48,47,53,53,56,155
53,47,48,47,53,54,55,155
53,73,48,48,53,50,55,155
53,47,49,47,53,54,55,155
53,48,49,54,53,51,56,155
53,47,49,49,53,51,55,155
53,47,50,47,53,50,68,155
53,49,53,49,53,52,56,155
53,48,50,49,53,55,55,155
53,47,47,47,53,51,57,155
53,53,48,49,53,52,57,155
53,49,47,47,53,52,57,155
53,47,48,47,53,52,56,155
53,55,48,47,53,61,56,155
53,49,50,48,53,51,55,155
53,49,50,47,53,51,57,155
53,47,49,51,53,50,58,155
53,49,49,47,53,49,58,155
53,47,52,47,53,51,57,155
53,48,48,48,53,49,69,155
53,49,48,48,53,51,65,155
53,47,50,47,53,49,58,155
53,47,48,56,53,50,60,155
53,48,48,49,53,53,55,155
